season,race,driver,fp2_mean_lap,fp2_std_lap,fp2_best_lap,fp2_laps_count,best_quali_lap,best_quali_lap_number,best_quali_compound,fp2_deg_slope,dnf,score,win_prob
2024,Australian Grand Prix,LEC,1.11165981739167,1.1216830528452069,-1.9515509897346102,-0.4119114539938868,-0.9776711500024273,0.0104449051227067,SOFT,0.5439588901813224,1,0.03941907,0.055930931121110916
2024,Australian Grand Prix,MAG,-0.026017656913263743,-0.5000892533370805,2.0367192565897367,0.9120896481293194,0.6622462532130045,-0.36557167929473583,SOFT,-1.4172752653660061,1,0.0038967286,0.05397900566458702
2024,Australian Grand Prix,NOR,-0.598989650610236,-0.3801591729724915,-0.19894774835684795,-1.4711123356924516,-0.9616078450733422,0.7624780739575918,SOFT,-0.8766194418351622,1,0.046704646,0.05633990839123726
2024,Australian Grand Prix,OCO,-0.766929160446601,-0.9495424697716224,0.8989244415722684,0.9120896481293194,0.939703338351853,-0.7415882637121783,SOFT,-0.809505006208445,1,0.0024926092,0.05390326306223869
2024,Australian Grand Prix,PER,-0.16331058241490176,0.4912897145494189,-0.3286962798939214,0.9120896481293194,-1.0214801634454056,1.3265029505837556,SOFT,0.2226707766002004,1,0.040873177,0.056012313812971115
2024,Australian Grand Prix,PIA,-2.070968393291836,-1.8894282442678687,-0.35464598620134746,0.11768898685539568,-0.5863106299118351,0.5744697817488705,SOFT,0.15851715514530876,1,0.0048286244,0.05402933433651924
2024,Australian Grand Prix,RIC,0.2275388289482354,0.38592704959191043,0.5575859970670477,0.38248920728003694,0.7191979706888554,-1.6816297247557848,SOFT,-2.465467004966399,1,0.014640427,0.05456206202507019
2024,Australian Grand Prix,RUS,0.20482590312762117,-0.1938357749186126,-0.6061585242578468,-0.9415118948431692,-0.3643449618007521,1.5145112427924767,SOFT,0.5385585019907515,1,0.022037635,0.05496717244386673
2024,Australian Grand Prix,SAI,1.3029001112259209,2.2499559298971175,-1.093214550335493,-0.676711674418528,-1.1514469033262342,0.5744697817488705,SOFT,1.4826624831648982,1,0.01550562,0.05460929498076439
2024,Australian Grand Prix,STR,-0.7326924904085196,-0.35398147386104245,-0.8636594560775677,0.11768898685539568,-0.28256813670719955,0.5744697817488705,SOFT,0.8372846080185904,1,0.002214153,0.05388825759291649
2024,Australian Grand Prix,TSU,1.0122281646585194,1.2411718688393154,-0.13307541696109812,-0.4119114539938868,-0.27088573312241226,0.5744697817488705,SOFT,0.8421647183571817,1,0.0023340387,0.05389472469687462
2024,Australian Grand Prix,VER,0.7867967453227122,0.5880527306960603,-1.1910249818018905,-1.735912556117093,-1.545728024313018,1.1384946583750344,SOFT,1.3156910087381652,0,0.32553315,0.07445773482322693
2024,Australian Grand Prix,ZHO,0.5288103718178858,0.35194021283526133,0.33202316531797443,1.1768898685539606,1.773534894216505,-1.6816297247557848,SOFT,-0.012359510581262693,1,0.0064056725,0.054114606231451035
2024,Azerbaijan Grand Prix,ALB,0.5881238438796348,0.5790648623635296,0.25830435327708157,1.2164388608985446,0.06683330453380874,0.025634669284205453,SOFT,-0.8222845994562228,1,0.009275017,0.04985933378338814
2024,Azerbaijan Grand Prix,ALO,-0.012310331464140881,0.1447693093724621,0.1817487271686311,0.7485777605529508,-0.46806026276305723,0.8801236454243853,SOFT,-0.09785476063204558,1,0.031836156,0.05099700018763542
2024,Azerbaijan Grand Prix,BEA,-0.517946293041048,-0.16923522955155362,-0.011058034882338676,0.28071666020735697,0.2121971614637416,0.025634669284205453,SOFT,0.6080769278672006,1,0.00020954736,0.04940938204526901
